ID_ARTIKEL,HTML,FULL_TEXT,TGL_TERBIT,TGL_CRAWL,JUDUL,URL,INFO_WHAT,INFO_WHERE,INFO_WHY,INFO_WHO,INFO_WHEN,INFO_HOW,LABEL
769,"null","REPUBLIKA.CO.ID  JAYAPURA -- Tim Persidafon Dafonsoro bermain imbang dengan tamunya Pelita Bandung Raya (PBR) dengan skor 1-1 di Stadion Bas Jouwe  Sentani  Kabupaten Jayapura  Papua  Kamis. Pelatih Persidafon Erens Pahelerang ketika dihubungi Antara  di Jayapura  Kamis  mengatakan bahwa Eduard Ivakdalam hanya mampu menahan imbang tamunya PBR dengan skor 1-1.  Kami bermain draw 1-1 dengan PBR   katanya. Menurut Erens  anak asuhnya telah bermain maksimal dengan mencoba memberikan hasil terbaik kepada pendukung Persidafon di tengah sejumlah masalah yang sedang melanda tim tersebut.  Saya puas dan bangga dengan berbagai perjuangan anak-anak  sehingga hasil akhir ini cukup positif   katanya. Sebelumnya  Erens mengatakan bahwa jelang pertandingan lawan PBR pihaknya telah membenahi koordinasi antarlini untuk meminimalkan kesalahan dan memaksimalkan peluang agar bisa mencetak gol kemenangan.  Kami terus berupaya memperbaiki komunikasi antarlini mulai dari kiper  pemain belakang  tengah dan depan agar nanti saat lawan PBR bisa mencetak gol kemenangan   kata Erens. Menurutnya  sejumlah kesalahan pada pertandingan sebelumnya saat menjamu Sriwijaya FC terus dibenahi sehingga pada saat lawan PBR pemainnya tidak lagi canggung dan salah koordinasi.  Kami terus membangun komunikasi antarpemain dan berharap pada pertandingan lawan PBR tidak mengulangi kesalahan yang terjadi saat jamu Sriwijaya FC pekan kemarin   katanya.  Intinya dengan hasil 1-1 pada hari ini anak-anak sudah berusaha semaksimal mungkin   tambah Erens. Dengan hasil tersebut   Gabus Sentani  julukan Persidafon belum mampu beranjak dari posisi 17  karena dari 17 pertandingan yang dilewatinya pada putaran pertama LSI ini hanya mampu mengumpulkan 13 poin. Sementara tamunya PBR berada diperingkat ke-15 dengan perolehan 15 poin dari 17 kali pertandingan.",2013-05-02,2013-05-02,"Persidafon Tahan Imbang Bandung Raya 1-1","http://www.republika.co.id/berita/sepakbola/liga-indonesia/13/05/02/mm69sp-persidafon-tahan-imbang-bandung-raya-11",null,null,null,null,null,null,"Olahraga"
1077,"null","TEMPO.CO  Jakarta -Ada beberapa solusi yang bisa dilakukan oleh ibu pekerja untuk memastikan kondisi anak-anak di rumah baik-baik saja sementara dia tetap bekerja di kantor. Beberapa ada yang memilih menggunakan  pengasuh anak  pembantu yang bertugas mengawasi kegiatan anak-anak di rumah dan di sekolah. Bahkan ada juga yang menitipkan anak kepada orang tua dan sebagainya. Tetapi kondisi ini justru menjadi masalah baru. Yaitu  tidak jarang anak-anak justru merasa lebih dekat dengan pengasuh  si Bibi  Mbok  si Mbak  Nenek atau Tante dibanding dengan ibunya yang justru lebih mementing pekerjaan di kantor. Dalam hal ini  kepandaian berbagi peran dan mengatur waktu bagi wanita karier mutlak diperlukan. Susan Crites Price memberikan sejumlah tips ringan  bagaimana wanita bisa seimbang bertugas sebagai istri  ibu dan wanita karir. Penulis The Working Parents Help Book: Practical Advice for Dealing with the Day to Day Challenges of Kids And Careers  bersama suaminya  Tom Price  memaparkan sebagai berikut : 1.Biasakan untuk selalu mencatat daftar pekerjaan dan rutinitas sehari-hari. Kata Susan  dengan mengacu pada catatan tersebut sebagai pengingat apabila terjadi hal-hal yang berada di luar catatan. 2.Jujurlah pada catatan tersebut. Apabila ada waktu yang dilewatkan yang tercatat tanpa alasan yang jelas  dimasukan juga. Kemudian  hitung ulang waktu yang “terbuang” dan ubah kebiasaan itu untuk lebih memberikan banyak waktu pada anak. 3.Selalu meluangkan waktu untuk berkomunikasi atau ngobrol dengan cara apapun. Mulai pesan pendek melalui telepon seluler atau blackberry  bisa juga melalui telepon  surat elektronik atau telepon dengan Three G dan skype misalnya. 4.Tentukan prioritas. Sebagai wanita karier  Anda seharusnya bisa dengan bijak memisahkan  mana pekerjaan paling penting untuk segera diselesaikan. Jangan buang waktu. Segera selesaikan  dan bila ada waktu sisa  maksimalkan untuk keluarga. 5.Cobalah mendelegasikan tugas. Sebagai wanita karier  jangan sungkan minta rekan kerja atau bawahan untuk mengerjakan tugas yang biasa Anda lakukan. Dengan begitu  Anda bisa berhemat waktu melalui kerja bersama yang lebih padu.",2013-04-25,2013-04-25,"10 Cara Seimbangkan Karir dan Rumah Tangga","http://www.tempo.co/read/news/2013/04/25/174475905/10-Cara-Seimbangkan-Karir-dan-Rumah-Tangga",null,null,null,null,null,null,"Kesehatan"
1236,"null","Manama (ANTARA News) - Sejumlah orang diungsikan dari kantor mereka pada Selasa  setelah guncangan dengan kekuatan sedang terasa di beberapa bagian Bahrain. Tindakan itu dilakukan setelah gempa dengan kekuatan 7 5 (menurut Reuters  bekerkuatan 8 0  sementara U.S. Geological Survey (USGS) menyatakan 7 8) pada Skala Richter mengguncang Kota Saravan di Provinsi Sistan dan Baluchestan di Iran tenggara pada pukul 15.14 waktu setempat (17.44 WIB). Guncangan juga dirasakan di Pakistan Uni Emirat Arab dan India. Menurut laporan  gempa tersebut sudah menewaskan 40 orang di Iran. Guncangan kuat dirasakan di Ibu Kota India  New Delhi  dan daerah sekitarnya pada Selasa sore  diduga berasal dari gempa kuat yang mengguncang Iran. Guncangan dirasakan selama beberapa detik sekitar pukul 16.15 waktu setempat  dan banyak orang meninggalkan kantor serta rumah mereka. Pekan lalu  terjadi guncangan serupa di Bahrain akibat gempa yang mengguncang Kota Bushehr  Iran  demikian Xinhua. (C003)",2013-04-16,2013-04-16,"Gempa terasa di Bahrain  banyak orang diungsikan","http://www.antaranews.com/berita/369459/gempa-terasa-di-bahrain-banyak-orang-diungsikan",null,null,null,null,null,null,"Bencana dan Kecelakaan"
810,"null","Jakarta (ANTARA News) - Tunggal putra Indonesia Tommy Sugiarto belum terkalahkan hingga putaran kedua ketika menghalau hadangan pemain Hong Kong  Wong Wing Ki  dengan skor 21-18  21-16 pada Djarum Indonesia Terbuka 2013  di Istora Senayan  Jakarta  Kamis. Lewat kemenangan itu  Tommy melaju ke babak perempatfinal menyusul rekannya  Dionysius Hayom Rumbaka. Tommy membuktikan ritme permainan yang konsisten. Ia mengawali permainan dengan baik pada game pertama. Pertandingan sempat berlangsung alot saat Wing Ki sempat mencoba melakukan perlawanan dan mengekori Tommy dengan skor 15-17. Tommy menghadapinya dengan tampil lebih agresif dan berhasil mencegah Wing Ki melampaui skornya dengan kemenangan 21-18. Tommy bermain semakin percaya diri. Ia unggul di awal permainan game kedua. Rupanya  Wing Ki juga tidak mau kalah. Ia menyusul Tommy dan berhasil. Tommy berbalik tertinggal 5-8. Putra mantan pemain nasional Icuk Sugiarto itu juga tidak mau menyerah begitu saja. Tommy kembali merebut keunggulan. Diawali dengan kedudukan sama 9-9  Tommy kembali memegang kendali permainan dan sempat unggul 15-12. Pertandingan berlangsung semakin sengit. Wing Ki mencoba bangkit dengan menghujam Tommy dengan pukulan-pukulan keras yang membahayakan. Upayanya tidak sia-sia. Wing Ki mampu menjangkau poin Tommy  16-16. Tetapi Wing Ki  pemain peringkat 14 dunia itu kurang waspada saat Tommy melakukan perlawanan dengan balasan serangan pukulan keras yang menyulitkan dia untuk mengontrol. Pukulan balasannya pun terus menabrak net berkali-kali sehingga skornya terkunci dengan melesatnya Tommy di angka 21-16 atas Wing Ki. Istora Senayan pun langsung ramai oleh riuh penonton yang tak berhenti meneriakkan nama Tommy. Lalu Tommy mengangkat raketnya ke udara  meluapkan kemenangannya untuk melaju ke babak perempatfinal.",2013-06-13,2013-06-13,"Tommy Sugiarto belum terkalahkan","http://www.antaranews.com/berita/379881/tommy-sugiarto-belum-terkalahkan",null,null,null,null,null,null,"Olahraga"
393,"null","Bogota (ANTARA News) - Sembilan prajurit tewas dan enam lain cedera dalam serangan yang kata pemerintah Rabu dilakukan oleh ELN  kelompok gerilya kiri terbesar kedua di Kolombia. Prajurit-prajurit itu diserang oleh bom rakitan di Kolombia timurlaut dekat perbatasan dengan Venezuela  kata sejumlah pejabat. Presiden Juan Manuel Santos mengungkapkan kesedihannya dalam sebuah pesan di Twitter.  Enam pahlawan militer kita (tewas) dalam serangan ELN di Norte de Santander. Kami berduka bersama keluarga mereka.  Komando militer regional kemudian mengeluarkan sebuah pernyataan yang mengatakan bahwa jumlah prajurit yang tewas sembilan orang. Prajurit-prajurit itu diserang pada Selasa larut malam  dengan bom rakitan  di daerah Chitaga di Norte de Santander  kata pernyataan itu. Pada 14 April  tiga prajurit tewas di daerah berdekatan Arauca dalam serangan yang juga dituduhkan pada gerilyawan Tentara Pembebasan Nasional (ELN). Selain melancarkan serangan mematikan  ELN juga melakukan penculikan-penculikan dalam beberapa waktu terakhir ini. Sejumlah sumber keamanan mengatakan  penculikan itu mungkin merupakan akal-akalan ELN agar mereka bisa diikutsertakan dalam perundingan perdamaian di Kuba antara pemerintah Kolombia dan kelompok pemberontak terbesar FARC. ELN adalah kelompok gerilya terbesar kedua Kolombia yang memiliki sekitar 2.500 anggota. Pemerintah Presiden Juan Manuel Santos saat ini sedang mengadakan perundingan dengan kelompok gerilya terbesar Kolombia FARC namun menolak tawaran ELN untuk berunding. Negosiasi dengan Angkatan Bersenjata Revolusioner Kolombia (FARC) dimulai lagi di Havana pada Januari setelah masa libur tiga pekan dan kedua pihak berjanji mempercepat perundingan untuk mengakhiri konflik terakhir di kawasan Amerika Latin itu. Pemerintah Kolombia dan FARC memulai dialog di Oslo  ibu kota Norwegia  pada 18 Oktober yang bertujuan mengakhiri konflik setengah abad yang telah menewaskan ratusan ribu orang. Perundingan itu dilanjutkan sebulan kemudian di Havana  Kuba. Tiga upaya sebelumnya untuk mengakhiri konflik itu telah gagal. Babak perundingan terakhir yang diadakan pada 2002 gagal ketika pemerintah Kolombia menyimpulkan bahwa kelompok itu menyatukan diri lagi di sebuah zona demiliterisasi seluas Swiss yang mereka bentuk untuk membantu mencapai perjanjian perdamaian. Kekerasan masih terus berlangsung meski upaya-upaya perdamaian dilakukan oleh kedua pihak. FARC  kelompok gerilya kiri terbesar yang masih tersisa di Amerika Latin  diyakini memiliki sekitar 9.200 anggota di kawasan hutan dan pegunungan di Kolombia  menurut perkiraan pemerintah. kelompok itu memerangi pemerintah Kolombia sejak 1964  demikian AFP.",2013-05-23,2013-05-23,"Serangan gerilya tewaskan sembilan prajurit Kolombia","http://www.antaranews.com/berita/376170/serangan-gerilya-tewaskan-sembilan-prajurit-kolombia",null,null,null,null,null,null,"Hukum dan Kriminal"
626,"null","Metrotvnews.com  Jakarta: Pos satpam Sekolah Menengah Kejuruan 3 Daerah Istimewa Yogyakarta  Selasa (14/5)  pukul 19.35 Wib dilempar molotov. Seorang polisi mengalami luka bakar di lengan kiri dan leher.  Telah terjadi pelemparan molotov di pos satpam SMK 3 Yogyakarta tadi malam pukul 19.35   kata Kepala Bagian Penerangan Umum Mabes Polri Komisaris Besar Agus Rianto dalam konferensi pers di Mabes Polri  Jakarta  Rabu (15/5). Korban bernama Bripka Sudarmaji. Polisi  jelas Agus  telah menangkap dua pelaku pelemparan molotov. Diduga keduanya merupakan anggota geng motor.  Pelaku yang berhasil di tangkap ada dua  yaitu RP berstatus pelajar SMP dan RS  karyawan swasta. RP perannya melemparkan (molotov)  RS sebagai penggonceng (pengendara sepeda motor)   jelas Agus. Sebelum kejadian terjadi perselisihan dua kelompok geng motor. Salah satu yang terlibat adalah siswa SMK Yogyakarta. Polda Yogyakarta masih mengembangkan kasus ini.",2013-05-15,2013-05-15,"SMK 3 Yogyakarta Dilempar Molotov  Seorang Polisi Terluka","http://www.metrotvnews.com/metronews/read/2013/05/15/1/153745/SMK-3-Yogyakarta-Dilempar-Molotov-Seorang/",null,null,null,null,null,null,"Hukum dan Kriminal"
1006,"null","Metrotvnews.com  Jakarta: Harga seluruh kelompok kualitas gabah selama April 2013 mengalami penurunan dibandingkan kualitas yang sama pada sebulan sebelumnya. Ini merupakan harga harga terendah selama setahun terakhir. Hal ini dikemukakan Badan Pusat Statistik (BPS)  di Jakarta  Rabu (1/5).  Kepala BPS Suryamin  memaparkan  harga gabah kualitas GKP di petani turun 3 02 persen menjadi Rp3.669 04 per kilogram (kg) dan di penggilingan 3 00 persen menjadi Rp3.738 83 per/kg.  “Sedangkan harga gabah kualitas GKG di petani turun 4 63 persen menjadi Rp4.232 08/kg dan di penggilingan 4 69 persen menjadi Rp4.309 64/kg. Sementara harga gabah kualitas rendah di petani juga turun 3 05 persen menjadi Rp3.274 95/kg dan di penggilingan 2 95 persen menjadi Rp3.345 11/kg ” urainya. Dibandingkan April 2012  rata-rata harga seluruh kelompok kualitas gabah selama April 2013 juga mengalami penurunan. Penurunan terjadi pada gabah kualitas GKP 1 52 persen  kualitas GKG 1 05 persen  dan kualitas rendah 1 15 persen di petani dan gabah kualitas GKP 1 54 persen  kualitas GKG 1 04 persen dan kualitas rendah 1 05 persen di penggilingan. “Selama April 2012-April 2013 rata-rata harga tertinggi gabah kualitas GKP di petani Rp4.333 19/kg di Januari 2013 dan terendah Rp3.669 04/kg di April 2013 ” tukasnya.",2013-05-02,2013-05-02,"Harga Gabah Terjun Bebas","http://www.metrotvnews.com/metronews/read/2013/05/01/6/150757/Harga-Gabah-Terjun-Bebas/",null,null,null,null,null,null,"Bisnis dan Ekonomi"
491,"null","Metrotvnews.com Menperin Minta Kadin Tindak Tegas Gangguan Internal Metrotvnews.com  Jakarta: Kamar Dagang dan Industri (Kadin) Indonesia sangat menyesalkan praktik perbudakan terhadap buruh yang masih terjadi. Ini terkait adanya kasus penyekapan buruh di sebuah pabrik logam di Lebak Wangi  Tangerang  Banten.  Kami benar-benar mengutuk tindakan tak manusiawi seperti itu. Sudah seharusnya industri kecil atau pun besar menghormati hak-hak asasi manusia terhadap pekerja   kata Wakil Ketua Umum Kadin Bidang Tenaga Kerja Benny Soetrisno  Senin (6/5). Menurut Benny  pemerintah harus meningkatkan pengawasan di dunia usaha.  Pemerintah harus lebih memperhatikan kasus-kasus seperti ini agar tidak terulang lagi di kemudian hari. Kami harapkan kasus ini tidak serta-merta mencederai dunia usaha yang terus berupaya berbenah dalam perbaikan hubungan industrial   tegas Benny. Selain itu  menurut dia  aparat hukum harus bertindak tegas. Pengusaha `nakal` dan pihak yang terlibat dalam praktik perbudakan dan memperlakukan pekerjanya secara tidak manusiawi harus dijatuhkan sanksi yang tegas sesuai undang-undang. Selain Undang-undang Pidana Umum  para tersangka penyekapan buruh akan dituntut dengan pasal berlapis. Di antaranya UU Ketenagakerjaan  UU Perindustrian  dan UU Perlindungan Anak  mengingat dua orang dari seluruh korban adalah pekerja di bawah umur. Sebelumnya  sejumlah pekerja disekap  disiksa  dan dipekerjakan tetapi tidak dibayar selama tiga bulan di pabrik itu.  Bila perlu izin usahanya dicabut karena pelanggarannya sudah berat. Semoga hukum yang diberikan bisa membuat jera pelakunya   pungkasnya.",2013-05-07,2013-05-07,"Kadin Kutuk Tindak Perbudakan Buruh","http://www.metrotvnews.com/metronews/read/2013/05/06/5/151610/Kadin-Kutuk-Tindak-Perbudakan-Buruh/",null,null,null,null,null,null,"Hukum dan Kriminal"
581,"null","TEMPO.CO  Jakarta - Kasus pemukulan wartawan Harian Jogja oleh suporter Persis Solo mengundang reaksi Menpora Roy Suryo. Menpora meminta Persatuan Sepak bola Seluruh Indonesia (PSSI) untuk segera menyelesaikan kasus itu.  Kita harus kurangi betul kekerasan di lapangan dan menjaga sportivitas   kata Menpora di Kantor Kementerian Pemuda dan Olahraga  Jakarta  Ahad  28 April 2013. Namun  Roy enggan terlibat terlalu jauh dalam penyelesaian kasus pemukulan ini.  Urusan mikro atau teknis saya serahkan kepada PSSI   ujarnya. Menpora berharap kasus ini diselesaikan dengan bijak oleh PSSI. Kejadian pemukulan terhadap wartawan Harian Jogja berlangsung saat Persis Solo menjamu PSIM Yogyakarta  Sabtu  27 April 2013. Wartawan harian itu yang bernama Jumali mengalami lebam di pipi kanan akibat pukulan seseorang yang menggunakan atribut suporter Persis Solo saat pertandingan berlangsung. Menpora percaya PSSI sedang mengambil langkah benar.  Sudah on the track   kata Menpora. Menpora mencontohkan penyelesaian kasus pemukulan wasit Muhaimin oleh pemain Persiwa Wamena  Pieter Rumaropen  dalam pertandingan melawan Pelita Bandung Raya di Bandung. Dalam kasus itu  komisi disiplin PSSI menjatuhkan hukuman larangan bertanding seumur hidup kepada Pieter. Contoh lain yang Menpora untuk mengatakan bahwa PSSI sudah berada di jalur yang benar adalah penyelesaian tunggakan PSSI kepada pelatih.  Sekarang kita tinggal tunggu (penyelesaian kasus) Blanco   ujarnya. Luis Manuel Blanco adalah pelatih asal Argentina yang digeser dari posisi kepala pelatih di tengah perjalanan kontrak. Pada kesempatan terpisah  Wakil Ketua PSSI La Nyalla Mattalitti mengatakan PSSI akan membawa kasus pemukulan wartawan itu ke komisi disipilin. Selain itu  La Nyalla juga mendorong agar kasus ini diselesaikan secara hukum oleh pihak yang bersangkutan.  Negara kita negara hukum  jadi harus diselesaikan secara hukum.  PSSI pernah beberapa kali menghukum klub atas ulah suporternya. Persebaya Surabaya pada 2006 pernah dihukum larangan dua tahun bertanding lantaran bonek membuat kerusuhan besar saat Persebaya menjamu Arema Malang. Hukuman itu akhirnya dipotong Ketua PSSI saat itu  Nurdin Halid  menjadi hanya tuiga kali larangan bertanding. Pada 2008  Arema Malang pernah dihukum tak boleh memakai atribut suporter pada saat menonton pertandingan selama dua tahun. Hukuman ini dijatuhkan karena aremania  suporter Arema  membuat kerusuhan di Stadion Brawijaya Kediri dan merusak mobil-mobil di luar stadion.",2013-04-28,2013-04-28,"PSSI Diminta Tangani Kasus Pemukulan Wartawan","http://www.tempo.co/read/news/2013/04/28/099476398/PSSI-Diminta-Tangani-Kasus-Pemukulan-Wartawan",null,null,null,null,null,null,"Hukum dan Kriminal"
861,"null","Jakarta (ANTARA News) - China dan AS akan menjalin kerjasama dalam bidang keamanan siber pasca-ketegangan antara kedua negara itu terkait tuduhan peretasan Internet beberapa bulan sebelumnya. Penjajakan kerjasama bidang keamanan siber itu disampaikan Menteri Luar Negeri AS  John Kerry  dalam kunjungannya ke China seperti dilaporkan Reuters. Kerry mengatakan keamanan jaringan Internet   mempengaruhi sektor keuangan  perbankan  transaksi keuangan  setiap aspek bangsa di era modern dipengaruhi oleh penggunaan jaringan siber dan tentu kita semua  setiap negara  punya kepentingan untuk melindungi rakyatnya  melindungi haknya  melindungi infrastrukturnya.  Kerjasama bidang keamanan siber itu akan diikuti sejumlah dialog dan kerjasama termasuk dari pelaku industri Internet di kedua negara untuk melawan peretas. Sebelumnya  Menteri Luar Negeri China  Wang Yi seperti dikutip Kantor Berita Xinhua  mengatakan pertemuannya dengan Kerry harus membuat upaya bersama untuk menjaga dunia siber (cyberspace). Wang mengatakan dunia siber harus menjadi area di mana dua negara itu dapat saling percaya dan bekerjasama. Sedangkan Kerry menyebut keamanan siber menjadi puncak perhatian keamanan nasional AS. Beijing dan Washington  dalam beberapa bulan terakhir  telah saling menuduh atas serangkaian serangan siber yang besar. Washington menuduh peretas yang berasal dari China telah menargetkan jaringan komputer pemerintah dan perusahaan di AS untuk mencuri data pemerintahan serta data komersial perusahaan. Sementara  Beijing juga mengklaim telah menjadi korban serangan dalam jumlah besar yang berasal dari AS serta mengatakan posisi pemerintah China berlawanan dengan segala bentuk peretasan siber.",2013-04-15,2013-04-15,"China-AS sepakati kerjasama keamanan siber","http://www.antaranews.com/berita/369181/china-as-sepakati-kerjasama-keamanan-siber",null,null,null,null,null,null,"Teknologi dan Sains"
22,"null","Batam (ANTARA News) - Panitia pelaksana Ujian Nasional (UN) di SMA Negeri 4 Batam terpaksa menggandakan naskah soal dengan cara mefotokopi karena kekurangan lembar soal.  Soal boleh digandakan di sekolah kalau lembar soal kurang   kata Ketua Pelaksana Ujian Nasional Kota Batam Andi Agung di Batam  Senin. Andi enggan mengomentari alasan kekurangan soal di SMA 4. Namun  menurut dia  sesuai dengan petunjuk  penggandaan soal boleh dilakukan jika soal kurang dan penggandaan harus dilakukan di sekolah.  Asalkan dibuatkan laporannya  lengkap   kata dia. Sebelumnya  satu paket soal Bahasa Inggris untuk SMA Yos Sudarso juga sempat tertinggal di Tanjungpinang. Namun panitia langsung mengambil kebijakan memfotocopi agar bisa digunakan sesuai waktunya. UN di Batam diikuti 10.827 pelajar SMA  5.865 pelajar SMK  384 pelajar MA dan 700 orang peserta paket C. Kepala Bagian Humas Pemkot Batam Ardiwinata mengatakan pemerintah menargetkan kelulusan UN sebesar 90 persen. ",2013-04-15,2013-04-15,"Soal UN di Batam terpaksa difotokopi","http://www.antaranews.com/berita/369103/soal-un-di-batam-terpaksa-difotokopi",null,null,null,null,null,null,"Pendidikan"
43,"null","Metrotvnews.com  Klaten: Sebanyak 16.154 siswa dari 136 SMP/MTs/SMPLB di Kabupaten Klaten  Jawa Tengah  akan mengikuti ujian nasional (UN) yang dijadwalkan berlangsung 22 hingga 25 April mendatang. Dari jumlah peserta UN 2012/2013 tersebut  14.213 siswa di antaranya adalah siswa sekolah menengah pertama (SMP) dari 109 sekolah  1.941 siswa madrasah tsanawiyah (MTs) dari 25 sekolah  dan 10 siswa dari dua SMP luar biasa.  Untuk pelaksanaan UN SMP/MTs/SMPLB  Dinas Pendidikan Klaten menyiapkan sebanyak 871 kelas   kata Ketua Panitia UN Kabupaten Klaten Wahono  Sabtu (20/4). Sementara itu  UN pendidikan kesetaraan (UNPK) paket B digelar pada 22-24 April. Sedangkan UN susulan dijadwalkan berlangsung 29 April hingga 2 Mei mendatang. Naskah soal UN SMP/MTs/SMPLB Kabupaten Klaten  Sabtu (20/4) sekitar pukul 06.15 WIB  telah tiba di dinas pendidikan setempat dengan kawalan petugas kepolisian.",2013-04-20,2013-04-20,"16.154 Siswa di Klaten Ikuti UN SMP/MTs/SMPLB","http://www.metrotvnews.com/metronews/read/2013/04/20/3/148188/16.154-Siswa-di-Klaten-Ikuti-UN/",null,null,null,null,null,null,"Pendidikan"
1116,"null","Batam (ANTARA News) - Komisi Penanggulangan Aids (KPA) Kota Batam  Kepulauan Riau mencatat selama Januari hingga Maret 2013 ada 18 orang pengidap Human immunodeficiency virus and acquired immunodeficiency syndrome (HIV/AIDS) meninggal dunia.  Pada 2013 ada 144 kasus HIV/AIDS dan 63 di antaranya positif AIDS. Dari jumlah tersebut 18 sudah meninggal dunia atau rata-rata enam meninggal per bulan   kata Sekretaris Komisi Penanggulangan Aids (KPA) Kota Batam  Pieter Pureklolong di Batam  Kamis. Ia mengatakan  data tersebut diperoleh dari beberapa rumah sakit di Kota Batam seperti RSUD Embung Fatimah  Rumah Sakit Budi Kemuliaan  dan beberapa Puskesmas rujukan bagi penderita HIV/AIDS di Batam.  Hingga akhir April ada 2.350 orang yangh memeriksakan pada beberapa rumah sakit tersebut dan 144 dinyatakan terjangkit HIV/AIDS   kata dia. Pieter mengatakan  kasus HIV di Kota Batam  sudah merambah kalangan ibu rumah tangga dan jabang bayi dalam kandungan.  Sejak 2007 ada wanita hamil terjangkit HIV. Itu artinya  anak dari ibu tersebut juga terjangkit HIV meski mereka awalnya bukan golongan rentan terhadap penularan virus mematikan tersebut   kata dia. Menurut Pieter  Batam merupakan wilayah keenam di Indonesia dengan kasus serta perkembangan epidemi HIV dan AIDS tertinggi setelah Papua  DKI Jakarta  Bali  Jawa Barat  dan Jawa Timur. Pada 1997-2002  kasus HIV di Batam masih tergolong rendah. Pada 2003-2006 perkembangan kasus HIV mulai meningkat namun masih terkonsentrasi di wilayah berisiko tinggi seperti lokalisasi  tempat hiburan malam  dan pada para pengguna napza suntik.  Sejak 2007 sampai sekarang prevalensi kasus HIV masuk ke dalam kehidupan masyarakat umum   kata dia. Kepala Dinas Kesehatan Kota Batam  Chandra Rizal mengatakan pada 2013 Pemerintah Kota Batam menganggarkan Rp109 juta untuk penanggulangan HIV/AIDS.  Anggaran tersebut digunakan untuk semua sosialisasi  pencegahan dan penanggulangan HIV/AIDS di Batam pada 2013   kata dia.",2013-04-25,2013-04-25,"Januari-Maret 18 warga Batam meninggal karena HIV/AIDS","http://www.antaranews.com/berita/371339/januari-maret-18-warga-batam-meninggal-karena-hivaids",null,null,null,null,null,null,"Kesehatan"
